region,region,classification,country,city,pm10,pm25
Eur HI,Eur,HI,Spain,Santa Lucía de Tirajana,21.02665903,7.25677995
Eur HI,Eur,HI,Spain,SANTA MARGARIDA I ELS MONJOS,17.98774509,10.05658465
Eur HI,Eur,HI,Spain,SANTANDER,21.01625016,11.74976062
Eur HI,Eur,HI,Spain,SANTIAGO DE COMPOSTELA,22.68716143,12.68393333
Eur HI,Eur,HI,Spain,SARIÑENA,18.28187919,10.22102908
Eur HI,Eur,HI,Spain,SAVIÑAO (O),9.56923076,6.75090252
Eur HI,Eur,HI,Spain,SEGOVIA,15.13931453,8.46408471
Eur HI,Eur,HI,Spain,SEVILLA,28.77313432,16.08647775
Eur HI,Eur,HI,Spain,SIERO,26.26923076,14.68659588
Eur HI,Eur,HI,Spain,SONDIKA,19.78282828,11.06017938
Eur HI,Eur,HI,Spain,SORIA,13.92832449,7.787044659
Eur HI,Eur,HI,Spain,TALAVERA DE LA REINA,15.62753293,8.737037748
Eur HI,Eur,HI,Spain,TEGUISE,19.33621621,6.93769555
Eur HI,Eur,HI,Spain,TELDE,25.05399209,8.348176953
Eur HI,Eur,HI,Spain,TERUEL,11.88405797,6.644136573
Eur HI,Eur,HI,Spain,TOJOS (LOS),9.25808341,5.176007281
Eur HI,Eur,HI,Spain,TOLEDO,17.15429429,9.59061916
Eur HI,Eur,HI,Spain,TOLOSA,16.61326916,9.288142948
Eur HI,Eur,HI,Spain,TORIL,10.63203342,5.944154957
Eur HI,Eur,HI,Spain,TORMS (ELS),11.37048192,6.19230769
Eur HI,Eur,HI,Spain,TORREJÓN DE ARDOZ,19.34771364,9.94456893
Eur HI,Eur,HI,Spain,TORRELAVEGA,21.65673724,12.107844
Eur HI,Eur,HI,Spain,Valdegovía,13.30177059,7.43675104
Eur HI,Eur,HI,Spain,VALDEMORO,22.32846631,10.51620662
Eur HI,Eur,HI,Spain,VALENCIA,17.48941388,10.95813035
Eur HI,Eur,HI,Spain,VALLADOLID,14.08571204,9.676190983
Eur HI,Eur,HI,Spain,VALVERDE,17.75755404,9.927889492
Eur HI,Eur,HI,Spain,Vandellòs i l'Hospitalet de l'Infant,10.9312977,6.111467566
Eur HI,Eur,HI,Spain,VENTA DE BAÑOS,11.54124096,6.452474513
Eur HI,Eur,HI,Spain,VIGO,21.4935616,11.04360177
Eur HI,Eur,HI,Spain,VILALBA,10.63797527,5.947476925
Eur HI,Eur,HI,Spain,VILLA DEL PRADO,23.82004185,12.18259445
Eur HI,Eur,HI,Spain,VILLALBA DE GUARDO,7.69695898,5.34335219
Eur HI,Eur,HI,Spain,VILLAR DEL ARZOBISPO,15.66768831,8.29635742
Eur HI,Eur,HI,Spain,VILLAREJO DE SALVANES,20.17640307,10.30924389
Eur HI,Eur,HI,Spain,VITORIA-GASTEIZ,7.74110032,4.327892701
Eur HI,Eur,HI,Spain,VIVER,9.77487707,6.68801217
Eur HI,Eur,HI,Spain,Viznar,13.80130293,9.37304075
Eur HI,Eur,HI,Spain,XOVE,12.9942016,7.264795435
Eur HI,Eur,HI,Spain,ZAFRA,12.86348314,7.191713386
Eur HI,Eur,HI,Spain,ZAMORA,15.57303631,8.70656979
Eur HI,Eur,HI,Spain,ZARAGOZA,16.90530844,10.37941176
Eur HI,Eur,HI,Spain,ZARRA,9.35,4.80403458
Eur HI,Eur,HI,Spain,ZORITA DEL MAESTRAZGO,11.68313338,6.41896024
Sear,Sear,,Sri Lanka,Colombo,64,35.59621054
Eur HI,Eur,HI,Sweden,Arlöv,25.30941301,7.69471232
Eur HI,Eur,HI,Sweden,Göteborg,18.599815,6.3320332
Eur HI,Eur,HI,Sweden,HALMSTAD,17.3116279,5.263180005
Eur HI,Eur,HI,Sweden,KIRUNA,7.48227665,2.274804489
Eur HI,Eur,HI,Sweden,LINKOPING,22.85912002,6.949760248
Eur HI,Eur,HI,Sweden,Malmö,19.596792,10.38249468
Eur HI,Eur,HI,Sweden,Norrköping,20.98730232,6.380679539
Eur HI,Eur,HI,Sweden,SKELLEFTEA,17.75663556,5.398473775
Eur HI,Eur,HI,Sweden,Södertälje,29.24384803,8.89088173
Eur HI,Eur,HI,Sweden,SOLLENTUNA,19.95630552,6.067230002
Eur HI,Eur,HI,Sweden,STOCKHOLM,26.13830902,5.514511003
Eur HI,Eur,HI,Sweden,SUNDSVALL,22.13899043,6.730822337
Eur HI,Eur,HI,Sweden,TRELLEBORG,17.29236641,5.257324016
Eur HI,Eur,HI,Sweden,Umeå,14.11399689,4.29101796
Eur HI,Eur,HI,Sweden,UMEE,22.36379508,6.79916873
Eur HI,Eur,HI,Sweden,UPPSALA,24.34061421,4.3451029
Eur HI,Eur,HI,Sweden,Västerås,23.40388724,7.11538349
Eur HI,Eur,HI,Sweden,Växjö,14.93717877,4.541286416
Eur HI,Eur,HI,Sweden,YSTAD,15.44210982,4.694798439
Eur HI,Eur,HI,Switzerland,BASEL,20.09878092,14.06914664
Eur HI,Eur,HI,Switzerland,BERN,22.83312316,15.98318621
Eur HI,Eur,HI,Switzerland,GENEVE,20.74893913,14.52425739
Eur HI,Eur,HI,Switzerland,LAUSANNE,20.21153846,14.14807692
Eur HI,Eur,HI,Switzerland,LUGANO,19.74945205,13.82461643
Eur HI,Eur,HI,Switzerland,LUZERN,22.00575342,15.40402739
Eur HI,Eur,HI,Switzerland,ST. GALLEN,16.37783933,11.46448753
Eur HI,Eur,HI,Switzerland,WINTERTHUR,19.01401098,13.30980769
Eur HI,Eur,HI,Switzerland,ZüRICH,20.43469688,14.30428782
Sear,Sear,,Thailand,Bangkok,42.28571429,23.51892482
Sear,Sear,,Thailand,Chiang Mai,45.5,25.30668093
Sear,Sear,,Thailand,Chiang Rai,49,27.2533487
Sear,Sear,,Thailand,Chon buri,31.66666667,17.61270834
Sear,Sear,,Thailand,Khon Kaen,51,28.36573028
Sear,Sear,,Thailand,Lampang,53,29.47811186
Sear,Sear,,Thailand,Lamphun,44,24.47239475
Sear,Sear,,Thailand,Mae Hong Son,42,23.36001317
Sear,Sear,,Thailand,Nakhon Ratchasima,51,28.36573028
Sear,Sear,,Thailand,Nakhon Sawan,57,31.70287502
Sear,Sear,,Thailand,Nan,45,25.02858554
Sear,Sear,,Thailand,Narathiwat,29,16.1295329
Sear,Sear,,Thailand,Nonthaburi,45.5,25.30668093
Sear,Sear,,Thailand,Pathum Thani,48,26.69715791
Sear,Sear,,Thailand,Phayao,41,22.80382238
Sear,Sear,,Thailand,Phra Nakhon Si Ayutthaya,55,30.59049344
Sear,Sear,,Thailand,Phrae,55,30.59049344
Sear,Sear,,Thailand,Phuket,24,13.34857895
Sear,Sear,,Thailand,Rayong,41,22.80382238
Sear,Sear,,Thailand,Sa Kaeo,47,26.14096712
Sear,Sear,,Thailand,Samut Prakan,50.75,28.22668258
Sear,Sear,,Thailand,Samut Sakhon,54.5,30.31239804
Sear,Sear,,Thailand,Saraburi,56.5,31.42477962
Sear,Sear,,Thailand,Songkhla,44,24.47239475
Sear,Sear,,Thailand,Surat Thani,39,21.6914408
Sear,Sear,,Thailand,Yala,23,12.79238816
Eur LMI,Eur,LMI,The former Yugoslav Republic of Macedonia,BITOLA,69.24163711,40.40294923
Eur LMI,Eur,LMI,The former Yugoslav Republic of Macedonia,SKOPJE,73.79769636,44.50074374
Eur LMI,Eur,LMI,The former Yugoslav Republic of Macedonia,TETOVO,139.5886668,81.45090231
Eur LMI,Eur,LMI,The former Yugoslav Republic of Macedonia,VELES,51.08148707,29.80638262
Emr LMI,Emr,LMI,Tunisia,Bizerte,80,33.80677493
Emr LMI,Emr,LMI,Tunisia,Sfax,87,36.76486774
Emr LMI,Emr,LMI,Tunisia,Sousse,58,24.50991183
Emr LMI,Emr,LMI,Tunisia,Tunis,90,38.0326218
Eur LMI,Eur,LMI,Turkey,ADANA,45.5645,27.78383245
Eur LMI,Eur,LMI,Turkey,ADIYAMAN,71.373,43.52106296
Eur LMI,Eur,LMI,Turkey,AFYON,98.128,59.8354401
Eur LMI,Eur,LMI,Turkey,AGRI,49.123,29.95369644
Eur LMI,Eur,LMI,Turkey,AKSARAY,67.59,41.21430577
Eur LMI,Eur,LMI,Turkey,AMASYA,38.662,23.57489998
Eur LMI,Eur,LMI,Turkey,ANKARA,76.96675,46.93195988
Eur LMI,Eur,LMI,Turkey,ANTALYA,51.053,31.13055115
Eur LMI,Eur,LMI,Turkey,ARDAHAN,61.061,37.23312213
Eur LMI,Eur,LMI,Turkey,ARTVIN,27.555,16.80219256
Eur LMI,Eur,LMI,Turkey,AYDIN,70.926,43.24849609
Eur LMI,Eur,LMI,Turkey,BALIKESIR,45.624,27.82011372
Eur LMI,Eur,LMI,Turkey,BARTIN,60.056,36.620304
Eur LMI,Eur,LMI,Turkey,BATMAN,109.496,66.7672973
Eur LMI,Eur,LMI,Turkey,BAYBURT,64.604,39.39353469
Eur LMI,Eur,LMI,Turkey,BILECIK,51.454,31.37506863
Eur LMI,Eur,LMI,Turkey,BINGOL,34.321,20.92789153
Eur LMI,Eur,LMI,Turkey,BITLIS,84.221,51.3553787
Eur LMI,Eur,LMI,Turkey,BOLU,79.736,48.62056347
Eur LMI,Eur,LMI,Turkey,BURDUR,77.848,47.46931906
Eur LMI,Eur,LMI,Turkey,BURSA,36.894,22.49682789
Eur LMI,Eur,LMI,Turkey,CANAKKALE,19.368,11.81001145
Eur LMI,Eur,LMI,Turkey,CANKIRI,82.792,50.48401839
Eur LMI,Eur,LMI,Turkey,CORUM,73.07,44.55584143
Eur LMI,Eur,LMI,Turkey,DENIZLI,73.4535,44.78968795
Eur LMI,Eur,LMI,Turkey,DIYARBAKIR,68.791,41.94663868
Eur LMI,Eur,LMI,Turkey,DUZCE,85.449,52.10417537
Eur LMI,Eur,LMI,Turkey,EDIRNE,74.157,45.21866064
Eur LMI,Eur,LMI,Turkey,ELAZIG,43.722,26.66033255
Eur LMI,Eur,LMI,Turkey,ERZINCAN,49.55,30.21406792
Eur LMI,Eur,LMI,Turkey,ERZURUM,56.724,34.58855275
Eur LMI,Eur,LMI,Turkey,ESKISEHIR,31.631,19.28761216
Eur LMI,Eur,LMI,Turkey,GAZIANTEP,108.465,66.13862517
Eur LMI,Eur,LMI,Turkey,GIRESUN,11.712,7.14161783
Eur LMI,Eur,LMI,Turkey,GUMUSHANE,69.452,42.34969617
Eur LMI,Eur,LMI,Turkey,HAKKARI,109.457,66.7435163
Eur LMI,Eur,LMI,Turkey,HATAY,46.0345,28.07042401
Eur LMI,Eur,LMI,Turkey,ICEL,53.203,32.44155511
Eur LMI,Eur,LMI,Turkey,IGDIR,87.909,53.60420781
Eur LMI,Eur,LMI,Turkey,ISPARTA,85.985,52.43101171
Eur LMI,Eur,LMI,Turkey,ISTANBUL,53.369,32.54277681
Eur LMI,Eur,LMI,Turkey,IZMIR,48.507625,29.57845967
Eur LMI,Eur,LMI,Turkey,KAHRAMANMARAS,70.837,43.19422663
Eur LMI,Eur,LMI,Turkey,KARABUK,49.854,30.39943778
Eur LMI,Eur,LMI,Turkey,KARAMAN,93.159,56.80549654
Eur LMI,Eur,LMI,Turkey,KARS,52.212,31.83727375
Eur LMI,Eur,LMI,Turkey,KASTAMONU,31.294,19.08211991
Eur LMI,Eur,LMI,Turkey,KAYSERI,76.75366667,46.80202821
Eur LMI,Eur,LMI,Turkey,KILIS,58.366,35.58979391
Eur LMI,Eur,LMI,Turkey,KIRIKKALE,66.931,40.81246781
Eur LMI,Eur,LMI,Turkey,KIRKLARELI,46.149,28.14024259
Eur LMI,Eur,LMI,Turkey,KIRSEHIR,48.888,29.81040066
Eur LMI,Eur,LMI,Turkey,KOCAELI,55.0165,33.5473717
Eur LMI,Eur,LMI,Turkey,KONYA,64.5235,39.34444826
Eur LMI,Eur,LMI,Turkey,KUTAHYA,76.859,46.86625724
Eur LMI,Eur,LMI,Turkey,MALATYA,68.141,41.55028864
Eur LMI,Eur,LMI,Turkey,MANISA,49.6325,30.26437389
Eur LMI,Eur,LMI,Turkey,MARDIN,50.711,30.92201006
Eur LMI,Eur,LMI,Turkey,MUGLA,71.014,43.30215579
Eur LMI,Eur,LMI,Turkey,MUS,82.556,50.34011284
Eur LMI,Eur,LMI,Turkey,NEVSEHIR,52.785,32.18667155
Eur LMI,Eur,LMI,Turkey,NIGDE,79.64,48.56202562
Eur LMI,Eur,LMI,Turkey,ORDU,52.531,32.03179015
Eur LMI,Eur,LMI,Turkey,OSMANIYE,81.605,49.76022225
Eur LMI,Eur,LMI,Turkey,RIZE,27.143,16.55096762
Eur LMI,Eur,LMI,Turkey,SAKARYA,82.121,50.0748632
Eur LMI,Eur,LMI,Turkey,SAMSUN,47.554,28.99696843
Eur LMI,Eur,LMI,Turkey,SIIRT,100.559,61.31778922
Eur LMI,Eur,LMI,Turkey,SINOP,37.29,22.73829652
Eur LMI,Eur,LMI,Turkey,SIRNAK,41.21,25.12859211
Eur LMI,Eur,LMI,Turkey,SIVAS,48.6,29.6347871
Eur LMI,Eur,LMI,Turkey,TEKIRDAG,69.025,42.08932469
Eur LMI,Eur,LMI,Turkey,TOKAT,29.375,17.91197266
Eur LMI,Eur,LMI,Turkey,TRABZON,57.7745,35.22911538
Eur LMI,Eur,LMI,Turkey,TUNCELI,44.116,26.90058164
Eur LMI,Eur,LMI,Turkey,URFA,72.254,44.0582697
Eur LMI,Eur,LMI,Turkey,USAK,68.941,42.03810407
Eur LMI,Eur,LMI,Turkey,VAN,65.425,39.89415527
Eur LMI,Eur,LMI,Turkey,YALOVA,23.323,14.22164896
Eur LMI,Eur,LMI,Turkey,YOZGAT,50.209,30.61590588
Eur LMI,Eur,LMI,Turkey,ZONGULDAK,70.513,42.99666138
Afr,Afr,,Uganda,Kampala,170.4,104.3
Afr,Afr,,Unit. Rep. of Tanzania,Morogoro,35.1,23.325
Emr HI,Emr,HI,United Arab Emirates,Abu Dhabi,132,55.78117864
Emr HI,Emr,HI,United Arab Emirates,Al Ain,123.2,52.0624334
Emr HI,Emr,HI,United Arab Emirates,Al Gharbia - Bida Zayed,146,61.69736426
Emr HI,Emr,HI,United Arab Emirates,Al Gharbia - Gayathi,145,61.27477957
Emr HI,Emr,HI,United Arab Emirates,Al Gharbia - Liwa Oasis,133,56.20376333
Eur HI,Eur,HI,United Kingdom,ABERDEEN,13.48377509,8.59032169
Eur HI,Eur,HI,United Kingdom,ARMAGH,19.0223524,13.5264164
Eur HI,Eur,HI,United Kingdom,BELFAST,17.65008496,11.5633861
Eur HI,Eur,HI,United Kingdom,BIRKENHEAD,15.12115842,10.75235496
Eur HI,Eur,HI,United Kingdom,BIRMINGHAM,18.54028182,14.26939717
Eur HI,Eur,HI,United Kingdom,BOURNEMOUTH,12.92186779,9.18848314
Eur HI,Eur,HI,United Kingdom,BRIGHTON,15.72547551,11.18207282
Eur HI,Eur,HI,United Kingdom,BRISTOL,17.70076199,12.80943467
Eur HI,Eur,HI,United Kingdom,CARDIFF,18.94905122,13.51017808
Eur HI,Eur,HI,United Kingdom,CARLISLE,16.44821375,11.69599761
Eur HI,Eur,HI,United Kingdom,CHEPSTOW,19.3924669,14.14664472
Eur HI,Eur,HI,United Kingdom,CHESTERFIELD,16.61655092,10.21236298
Eur HI,Eur,HI,United Kingdom,EASTBOURNE,21.4814948,15.27506364
Eur HI,Eur,HI,United Kingdom,EDINBURGH,13.53648125,7.51643883
Eur HI,Eur,HI,United Kingdom,GIBRALTAR,31.13807947,14.22181818
Eur HI,Eur,HI,United Kingdom,GLASGOW,22.93713748,16.03820498
Eur HI,Eur,HI,United Kingdom,GRANGEMOUTH,13.81108257,9.16582496
Eur HI,Eur,HI,United Kingdom,HULL,14.26169291,12.35895879
Eur HI,Eur,HI,United Kingdom,INVERNESS,11.65104477,6.06134453
Eur HI,Eur,HI,United Kingdom,LEAMINGTON SPA,17.83936703,12.98562446
Eur HI,Eur,HI,United Kingdom,LEEDS,21.51883044,15.30161227
Eur HI,Eur,HI,United Kingdom,LIVERPOOL,14.02067686,11.62283464
Eur HI,Eur,HI,United Kingdom,LONDON,22.29289588,15.02996603
Eur HI,Eur,HI,United Kingdom,LONDONDERRY,14.77484906,11.48932256
Eur HI,Eur,HI,United Kingdom,MANCHESTER,17.5803111,12.50100951
Eur HI,Eur,HI,United Kingdom,MIDDLESBROUGH,19.90507448,10.95825117
Eur HI,Eur,HI,United Kingdom,NEWCASTLE UPON TYNE,12.64370742,10.38335285
Eur HI,Eur,HI,United Kingdom,NEWPORT,18.21581386,12.95290288
Eur HI,Eur,HI,United Kingdom,NORWICH,14.62555523,13.23369116
Eur HI,Eur,HI,United Kingdom,NOTTINGHAM,21.26884075,12.23489619
Eur HI,Eur,HI,United Kingdom,OXFORD,20.72740633,13.74342057
Eur HI,Eur,HI,United Kingdom,PLYMOUTH,18.33083769,12.00674284
Eur HI,Eur,HI,United Kingdom,PORT TALBOT,25.36524216,14.33547224
Eur HI,Eur,HI,United Kingdom,PORTSMOUTH,18.13621277,13.93646073
Eur HI,Eur,HI,United Kingdom,PRESTONPANS,16.34954626,11.62583712
Eur HI,Eur,HI,United Kingdom,READING,15.51868567,9.91568677
Eur HI,Eur,HI,United Kingdom,SALFORD,18.69930069,15.03087209
Eur HI,Eur,HI,United Kingdom,SALTASH,15.05486284,10.70521349
Eur HI,Eur,HI,United Kingdom,SCUNTHORPE,22.20797429,15.79164875
Eur HI,Eur,HI,United Kingdom,SOUTHAMPTON,21.01645644,15.01057159
Eur HI,Eur,HI,United Kingdom,SOUTHEND - ON - SEA,14.95855102,10.63672807
Eur HI,Eur,HI,United Kingdom,STANFORD-LE-HOPE,24.33002028,14.23764412
Eur HI,Eur,HI,United Kingdom,STOCKTON-ON-TEES,16.78371122,10.04857825
Eur HI,Eur,HI,United Kingdom,STOKE - ON - TRENT,20.29311463,13.78392794
Eur HI,Eur,HI,United Kingdom,SUNDERLAND,12.76410878,9.07630385
Eur HI,Eur,HI,United Kingdom,SWANSEA,19.06886591,11.92969335
Eur HI,Eur,HI,United Kingdom,THURROCK,19.1567953,13.62201607
Eur HI,Eur,HI,United Kingdom,WARRINGTON,17.5294804,13.60900228
Eur HI,Eur,HI,United Kingdom,WIGAN,18.01385629,12.80929487
Eur HI,Eur,HI,United Kingdom,WREXHAM,17.11017441,10.39239766
Eur HI,Eur,HI,United Kingdom,YORK,15.26054779,12.37950132
Amr HI,Amr,HI,United States of America,"Adrian, MI",16.25291531,8.8
Amr HI,Amr,HI,United States of America,"Akron, OH",19.20799082,10.4
Amr HI,Amr,HI,United States of America,"Albany-Schenectady-Troy, NY",13.48253202,7.3
Amr HI,Amr,HI,United States of America,"Albuquerque, NM",11.94343019,6.466666667
Amr HI,Amr,HI,United States of America,"Alexandria, LA",14.2213009,7.7
Amr HI,Amr,HI,United States of America,"Allegan, MI",16.06822309,8.7
Amr HI,Amr,HI,United States of America,"Allentown-Bethlehem-Easton, PA-NJ",16.85316502,9.125
Amr HI,Amr,HI,United States of America,"Altoona, PA",20.50083636,11.1
Amr HI,Amr,HI,United States of America,"Anchorage, AK",9.456241635,5.12
Amr HI,Amr,HI,United States of America,"Anderson, IN",19.20799082,10.4
Amr HI,Amr,HI,United States of America,"Ann Arbor, MI",18.09983751,9.8
Amr HI,Amr,HI,United States of America,"Appleton, WI",15.88353087,8.6
Amr HI,Amr,HI,United States of America,"Asheville, NC",14.40599312,7.8
Amr HI,Amr,HI,United States of America,"Ashland, AL",16.43760753,8.9
Amr HI,Amr,HI,United States of America,"Athens, OH",14.40599312,7.8
Amr HI,Amr,HI,United States of America,"Athens, TN",16.62229975,9
Amr HI,Amr,HI,United States of America,"Athens-Clarke County, GA",19.0232986,10.3
Amr HI,Amr,HI,United States of America,"Atlanta-Sandy Springs-Marietta, GA",19.17105238,10.38
Amr HI,Amr,HI,United States of America,"Atlantic City, NJ",14.2213009,7.7
Amr HI,Amr,HI,United States of America,"Augusta-Richmond County, GA-SC",17.63810696,9.55
Amr HI,Amr,HI,United States of America,"Augusta-Waterville, ME",13.11314758,7.1
Amr HI,Amr,HI,United States of America,"Austin-Round Rock, TX",16.89933808,9.15
Amr HI,Amr,HI,United States of America,"Bakersfield, CA",17.91514529,9.7
Amr HI,Amr,HI,United States of America,"Baltimore-Towson, MD",17.65129926,9.557142857
Amr HI,Amr,HI,United States of America,"Baraboo, WI",13.66722424,7.4
Amr HI,Amr,HI,United States of America,"Baton Rouge, LA",15.63727458,8.466666667
Amr HI,Amr,HI,United States of America,"Battlement Mesa,Garfield,CO",7.018304339,3.8
Amr HI,Amr,HI,United States of America,"Bay City, MI",15.14476199,8.2
Amr HI,Amr,HI,United States of America,"Beaver Dam, WI",15.69883865,8.5
Amr HI,Amr,HI,United States of America,"Bellingham, WA",14.2213009,7.7
Amr HI,Amr,HI,United States of America,"Bennington, VT",11.63560982,6.3
Amr HI,Amr,HI,United States of America,"Birmingham-Hoover, AL",20.40849025,11.05
Amr HI,Amr,HI,United States of America,"Bishop, CA",14.59068534,7.9
Amr HI,Amr,HI,United States of America,"Bismarck, ND",8.311149875,4.5
Amr HI,Amr,HI,United States of America,"Bloomington, IN",18.37687583,9.95
Amr HI,Amr,HI,United States of America,"Boone, NC",13.2978398,7.2
Amr HI,Amr,HI,United States of America,"Boston-Cambridge-Quincy, MA-NH",12.3240081,6.672727273
Amr HI,Amr,HI,United States of America,"Boulder, CO",12.55907092,6.8
Amr HI,Amr,HI,United States of America,"Bowling Green, KY",17.36106863,9.4
Amr HI,Amr,HI,United States of America,"Brainerd, MN",9.419303192,5.1
Amr HI,Amr,HI,United States of America,"Bremerton-Silverdale, WA",8.680534314,4.7
Amr HI,Amr,HI,United States of America,"Bridgeport-Stamford-Norwalk, CT",14.96006977,8.1
Amr HI,Amr,HI,United States of America,"Brigham City, UT",11.63560982,6.3
Amr HI,Amr,HI,United States of America,"Bryson City (RR name Bryson),Swain,NC",14.77537756,8
Amr HI,Amr,HI,United States of America,"Burlington, NC",14.96006977,8.1
Amr HI,Amr,HI,United States of America,"Burlington-South Burlington, VT",9.911815777,5.366666667
Amr HI,Amr,HI,United States of America,"Burns,Harney,OR",16.62229975,9
Amr HI,Amr,HI,United States of America,"Butte-Silver Bow, MT",16.80699197,9.1
Amr HI,Amr,HI,United States of America,"Cadillac, MI",10.34276429,5.6
Amr HI,Amr,HI,United States of America,"Cambridge, MD",15.88353087,8.6
Amr HI,Amr,HI,United States of America,"Candor,Montgomery,NC",16.99168419,9.2
Amr HI,Amr,HI,United States of America,"Canton-Massillon, OH",20.50083636,11.1
Amr HI,Amr,HI,United States of America,"Cape Coral-Fort Myers, FL",11.08153317,6
Amr HI,Amr,HI,United States of America,"Carson City, NV",10.15807207,5.5
Amr HI,Amr,HI,United States of America,"Cedar Rapids, IA",17.91514529,9.7
Amr HI,Amr,HI,United States of America,"Charleston, WV",17.36106863,9.4
Amr HI,Amr,HI,United States of America,"Charleston-North Charleston, SC",16.25291531,8.8
Amr HI,Amr,HI,United States of America,"Charlotte-Gastonia-Concord, NC-SC",16.11439615,8.725
Amr HI,Amr,HI,United States of America,"Charlottesville, VA",13.66722424,7.4
Amr HI,Amr,HI,United States of America,"Chattanooga, TN-GA",17.0840303,9.25
Amr HI,Amr,HI,United States of America,"Cheyenne, WY",6.74126601,3.65
Amr HI,Amr,HI,United States of America,"Chicago-Naperville-Joliet, IL-IN-WI",21.53511279,11.66
Amr HI,Amr,HI,United States of America,"Chico, CA",16.25291531,8.8
Amr HI,Amr,HI,United States of America,"Cincinnati-Middletown, OH-KY-IN",19.13411393,10.36
Amr HI,Amr,HI,United States of America,"Clarksburg, WV",16.06822309,8.7
Amr HI,Amr,HI,United States of America,"Clarksville, TN-KY",17.54576085,9.5
Amr HI,Amr,HI,United States of America,"Clearlake, CA",7.757073217,4.2
Amr HI,Amr,HI,United States of America,"Cleveland-Elyria-Mentor, OH",18.996914,10.28571429
Amr HI,Amr,HI,United States of America,"Clinton, IA",19.20799082,10.4
Amr HI,Amr,HI,United States of America,"Colorado Springs, CO",10.71214873,5.8
Amr HI,Amr,HI,United States of America,"Columbia, SC",17.45341474,9.45
Amr HI,Amr,HI,United States of America,"Columbia, TN",15.69883865,8.5
Amr HI,Amr,HI,United States of America,"Columbus, GA-AL",18.83860638,10.2
Amr HI,Amr,HI,United States of America,"Columbus, OH",19.2695549,10.43333333
Amr HI,Amr,HI,United States of America,"Colusa,Colusa,CA",13.2978398,7.2
Amr HI,Amr,HI,United States of America,"Concord, NH",12.00499426,6.5
Amr HI,Amr,HI,United States of America,"Cookeville, TN",16.25291531,8.8
Amr HI,Amr,HI,United States of America,"Corning, NY",11.26622539,6.1
Amr HI,Amr,HI,United States of America,"Corpus Christi, TX",17.63810696,9.55
Amr HI,Amr,HI,United States of America,"Cortina Indian Rancheria,Colusa,CA",12.55907092,6.8
Amr HI,Amr,HI,United States of America,"Crossett,Ashley,AR",16.06822309,8.7
Amr HI,Amr,HI,United States of America,"Dale,Spencer,IN",19.9467597,10.8
Amr HI,Amr,HI,United States of America,"Dallas-Fort Worth-Arlington, TX",18.46922194,10
Amr HI,Amr,HI,United States of America,"Daphne-Fairhope-Foley, AL",16.43760753,8.9
Amr HI,Amr,HI,United States of America,"Davenport-Moline-Rock Island, IA-IL",18.19218361,9.85
Amr HI,Amr,HI,United States of America,"Dayton, OH",17.45341474,9.45
Amr HI,Amr,HI,United States of America,"Decatur, AL",17.17637641,9.3
Amr HI,Amr,HI,United States of America,"Denver-Aurora, CO",13.03399377,7.057142857
Amr HI,Amr,HI,United States of America,"Des Moines-West Des Moines, IA",15.51414643,8.4
Amr HI,Amr,HI,United States of America,"Detroit Lakes,Becker,MN",12.74376314,6.9
Amr HI,Amr,HI,United States of America,"Detroit-Warren-Livonia, MI",18.30131993,9.909090909
Amr HI,Amr,HI,United States of America,"Dickinson, ND",7.757073217,4.2
Amr HI,Amr,HI,United States of America,"Dover, DE",15.14476199,8.2
Amr HI,Amr,HI,United States of America,"Duluth, MN-WI",12.620635,6.833333333
Amr HI,Amr,HI,United States of America,"Durham, NC",14.40599312,7.8
Amr HI,Amr,HI,United States of America,"Dyersburg, TN",16.80699197,9.1
Amr HI,Amr,HI,United States of America,"East Stroudsburg, PA",16.25291531,8.8
Amr HI,Amr,HI,United States of America,"Eau Claire, WI",15.14476199,8.2
Amr HI,Amr,HI,United States of America,"El Centro, CA",18.90017046,10.23333333
Amr HI,Amr,HI,United States of America,"El Dorado, AR",16.62229975,9
Amr HI,Amr,HI,United States of America,"El Paso, TX",16.62229975,9
Amr HI,Amr,HI,United States of America,"Elizabethtown, KY",19.20799082,10.4
Amr HI,Amr,HI,United States of America,"Elkhart-Goshen, IN",27.88852514,15.1
Amr HI,Amr,HI,United States of America,"Emmetsburg,Palo Alto,IA",14.40599312,7.8
Amr HI,Amr,HI,United States of America,"Erie, PA",19.9467597,10.8
Amr HI,Amr,HI,United States of America,"Eugene-Springfield, OR",13.92579335,7.54
Amr HI,Amr,HI,United States of America,"Eureka-Arcata-Fortuna, CA",7.849419326,4.25
Amr HI,Amr,HI,United States of America,"Evansville, IN-KY",20.96256691,11.35
Amr HI,Amr,HI,United States of America,"Fairbanks, AK",19.0232986,10.3
Amr HI,Amr,HI,United States of America,"Fairmont, WV",17.54576085,9.5
Amr HI,Amr,HI,United States of America,"Fargo, ND-MN",9.049918753,4.9
Amr HI,Amr,HI,United States of America,"Farmington, NM",6.833612119,3.7
Amr HI,Amr,HI,United States of America,"Fayetteville, NC",16.43760753,8.9
Amr HI,Amr,HI,United States of America,"Fayetteville-Springdale-Rogers, AR-MO",16.06822309,8.7
Amr HI,Amr,HI,United States of America,"Flint, MI",16.43760753,8.9
Amr HI,Amr,HI,United States of America,"Florence, SC",17.36106863,9.4
